Date,asset,Close,daily_return,position,turnover,strategy_return_before_cost,strategy_return_after_cost,transaction_cost,slippage_cost,total_cost,cumulative_return_before_cost,cumulative_return_after_cost,equity_curve_after_cost,drawdown_after_cost,volatility_20d
2021-03-30,AUDUSD,0.7641170620918274,0.0004966678224884724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006652294744001677
2021-03-31,AUDUSD,0.7608798146247864,-0.0042365857636771365,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006437678884927793
2021-04-01,AUDUSD,0.7594098448753357,-0.0019319342177260834,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006214546404305769
2021-04-02,AUDUSD,0.7619001269340515,0.003279233309287255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006194562690175055
2021-04-05,AUDUSD,0.7620998620986938,0.0002621539983804766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006197318011756296
2021-04-06,AUDUSD,0.7658727169036865,0.004950604235254508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006130840020548177
2021-04-07,AUDUSD,0.7666947841644287,0.001073373215415785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005846928095218155
2021-04-08,AUDUSD,0.7613884806632996,-0.006921011608174932,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006003226481866745
2021-04-09,AUDUSD,0.7659003138542175,0.005925796496142777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0059211125762125795
2021-04-12,AUDUSD,0.7626002430915833,-0.00430874710838991,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005950529683982913
2021-04-13,AUDUSD,0.7627707123756409,0.00022353688659548787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005952345816315845
2021-04-14,AUDUSD,0.7647499442100525,0.002594792645154609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006000074678494108
2021-04-15,AUDUSD,0.772509753704071,0.010146858529076486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.006125345697582381
2021-04-16,AUDUSD,0.7751697301864624,0.003443291776753732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0059521021688723145
2021-04-19,AUDUSD,0.7714025974273682,-0.004859752145105145,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005984734064825362
2021-04-20,AUDUSD,0.7767002582550049,0.006867569340969881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0061488379520126864
2021-04-21,AUDUSD,0.7723796963691711,-0.005562714624996579,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0046279455654754725
2021-04-22,AUDUSD,0.7754402756690979,0.003962532047792067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.004637707841990342
2021-04-23,AUDUSD,0.7705348134040833,-0.006326034923556101,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0049242737778403935
2021-04-26,AUDUSD,0.7743114233016968,0.004901283928923528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.004884364179797479
2021-04-27,AUDUSD,0.7799704074859619,0.00730840849555725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.00510214601234046
2021-04-28,AUDUSD,0.7770001888275146,-0.003808117115649323,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005079675716965992
2021-04-29,AUDUSD,0.7801297307014465,0.0040277234406522755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005069653002797217
2021-04-30,AUDUSD,0.777762234210968,-0.0030347471674355697,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.0051398911700087915
2021-05-03,AUDUSD,0.7722997665405273,-0.007023313077141435,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005447152237993676
2021-05-04,AUDUSD,0.7758914828300476,0.004650676389051922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005435173145565193
2021-05-05,AUDUSD,0.7713799476623535,-0.005814647109204429,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017848162077706675,-0.019386480161083575,0.9806135198389164,-0.028748382669951722,0.005622862373321371
2021-05-06,AUDUSD,0.7751199007034302,0.00484839287359029,1.0,1.0,0.00484839287359029,0.0042345899979862505,7e-05,0.0005438028756040397,0.0006138028756040397,-0.013086304105940583,-0.015233983958083508,0.9847660160419165,-0.024635530285677887,0.005438028756040397
2021-05-07,AUDUSD,0.7787312865257263,0.004659131856914911,1.0,0.0,0.004659131856914911,0.004659131856914911,0.0,0.0,0.0,-0.008488143065374931,-0.01064582924113544,0.9893541707588646,-0.02009117861272902,0.0053836194936260065
2021-05-10,AUDUSD,0.7858793139457703,0.009179067983687395,1.0,0.0,0.009179067983687395,0.009179067983687395,0.0,0.0,0.0,0.0006130116760600934,-0.0015644800477951915,0.9984355199522048,-0.011096528923400295,0.005546400287822098
2021-05-11,AUDUSD,0.7838999032974243,-0.0025187208941888084,1.0,0.0,-0.0025187208941888084,-0.0025187208941888084,0.0,0.0,0.0,-0.0019072532234455375,-0.004079260453399125,0.9959207395466009,-0.013587300758336807,0.005613604779625783
2021-05-12,AUDUSD,0.7838096022605896,-0.00011519460131947934,1.0,0.0,-0.00011519460131947934,-0.00011519460131947934,0.0,0.0,0.0,-0.002022228119490377,-0.004193985145937051,0.995806014854063,-0.013700930175962411,0.005615498261779962
2021-05-13,AUDUSD,0.7732301950454712,-0.013497419761899221,1.0,0.0,-0.013497419761899221,-0.013497419761899221,0.0,0.0,0.0,-0.015492353019606497,-0.017634796929846375,0.9823652030701536,-0.02701342273214824,0.0061102191999300995
2021-05-14,AUDUSD,0.7726202011108398,-0.0007888904734191238,1.0,0.0,-0.0007888904734191238,-0.0007888904734191238,0.0,0.0,0.0,-0.016269021723317567,-0.018409775479966917,0.9815902245200331,-0.027781002573719515,0.006060120610916538
2021-05-17,AUDUSD,0.7778711318969727,0.006796263906358124,1.0,0.0,0.006796263906358124,0.006796263906358124,0.0,0.0,0.0,-0.009583326382089363,-0.011738629266227485,0.9882613707337725,-0.02117354569243568,0.006142978339270191
2021-05-18,AUDUSD,0.7773698568344116,-0.0006444191614857209,1.0,0.0,-0.0006444191614857209,-0.0006444191614857209,0.0,0.0,0.0,-0.010221569864423685,-0.012375483830084466,0.9876245161699155,-0.021804320215360606,0.005955809304096808
2021-05-19,AUDUSD,0.7789981961250305,0.0020946776830912395,1.0,0.0,0.0020946776830912395,0.0020946776830912395,0.0,0.0,0.0,-0.00814830307561365,-0.01030672879678951,0.9896932712032105,-0.019755315555219366,0.0058199086656184
2021-05-20,AUDUSD,0.772030234336853,-0.00894477268732874,1.0,0.0,-0.00894477268732874,-0.00894477268732874,0.0,0.0,0.0,-0.01702019104414354,-0.01915931013788097,0.980840689862119,-0.02852338143554023,0.006117121470848512
2021-05-21,AUDUSD,0.7770001888275146,0.00643751276778759,1.0,0.0,0.00643751276778759,0.00643751276778759,0.0,0.0,0.0,-0.010692245973512815,-0.012845135673728025,0.987154864326272,-0.022269488299924367,0.0061104390356785734
2021-05-24,AUDUSD,0.7730000615119934,-0.005148167752130672,1.0,0.0,-0.005148167752130672,-0.005148167752130672,0.0,0.0,0.0,-0.015785368249724763,-0.0179271745126115,0.9820728254873885,-0.02730300899053295,0.006137028665928213
2021-05-25,AUDUSD,0.7750802040100098,0.0026909991364651997,1.0,0.0,0.0026909991364651997,0.0026909991364651997,0.0,0.0,0.0,-0.013136847525588302,-0.015284417387279037,0.984715582612721,-0.024685482227684297,0.005928276452976897
2021-05-26,AUDUSD,0.7753139734268188,0.000301606744179006,1.0,0.0,0.000301606744179006,0.000301606744179006,0.0,0.0,0.0,-0.012839202943220274,-0.014987420526464845,0.9850125794735352,-0.02439132079142836,0.005871144451337274
2021-05-27,AUDUSD,0.7739902138710022,-0.0017073851383920813,1.0,0.0,-0.0017073851383920813,-0.0017073851383920813,0.0,0.0,0.0,-0.014524666617318327,-0.01666921636578722,0.9833307836342128,-0.0260570605511955,0.005798941595658261
2021-05-28,AUDUSD,0.774250328540802,0.0003360697139811464,1.0,0.0,0.0003360697139811464,0.0003360697139811464,0.0,0.0,0.0,-0.01419347820389294,-0.01633874867058238,0.9836612513294176,-0.025729747826100935,0.005766585876312521
2021-05-31,AUDUSD,0.7710099816322327,-0.004185141147665106,1.0,0.0,-0.004185141147665106,-0.004185141147665106,0.0,0.0,0.0,-0.018319217641898478,-0.02045550984888489,0.9795444901511151,-0.029807206347419957,0.0056232455190634014
2021-06-01,AUDUSD,0.7743498086929321,0.004331755930875314,1.0,0.0,0.004331755930875314,0.004331755930875314,0.0,0.0,0.0,-0.014066816090692491,-0.016212362194116592,0.9837876378058834,-0.025604567959422897,0.005609594425100615
2021-06-02,AUDUSD,0.7755900025367737,0.00160159378864555,1.0,0.0,0.00160159378864555,0.00160159378864555,0.0,0.0,0.0,-0.012487751627323851,-0.014636734024060405,0.9853632659759396,-0.02404398228778215,0.005453831119466964
2021-06-03,AUDUSD,0.7744301557540894,-0.0014954380263937361,1.0,0.0,-0.0014954380263937361,-0.0014954380263937361,0.0,0.0,0.0,-0.013964514995069899,-0.016110283721812335,0.9838897162781877,-0.025503464028756806,0.005358178710068159
2021-06-04,AUDUSD,0.7665772438049316,-0.010140245560958383,1.0,0.0,-0.010140245560958383,-0.010140245560958383,0.0,0.0,0.0,-0.023963156944838637,-0.026087167049774873,0.9739128329502251,-0.035385098201808574,0.0056881435556299246
2021-06-07,AUDUSD,0.7744001746177673,0.010205013096927118,1.0,0.0,0.010205013096927118,0.010205013096927118,0.0,0.0,0.0,-0.014002688178377354,-0.016148373834252383,0.9838516261657476,-0.02554119049546688,0.005786374933519593
2021-06-08,AUDUSD,0.7756296992301941,0.0015877122096901175,1.0,0.0,0.0015877122096901175,0.0015877122096901175,0.0,0.0,0.0,-0.012437208207676576,-0.014586300594865542,0.9854136994051345,-0.023994030345776407,0.00579202527737068
2021-06-09,AUDUSD,0.7736998200416565,-0.002488145039382772,1.0,0.0,-0.002488145039382772,-0.002488145039382772,0.0,0.0,0.0,-0.01489440766915362,-0.017038152802780204,0.9829618471972198,-0.026422474757579528,0.005807705043112999
2021-06-10,AUDUSD,0.7729498147964478,-0.00096937497693661,1.0,0.0,-0.00096937497693661,-0.00096937497693661,0.0,0.0,0.0,-0.015849344379999408,-0.017991011420736558,0.9820089885792634,-0.027366236448657322,0.004961046113637954
2021-06-11,AUDUSD,0.7747998237609863,0.0023934399480072255,1.0,0.0,0.0023934399480072255,0.0023934399480072255,0.0,0.0,0.0,-0.013493838885980991,-0.015640631878168776,0.9843593681218312,-0.025038295944192934,0.0049856025239361276
2021-06-14,AUDUSD,0.7708911895751953,-0.0050447019551681516,1.0,0.0,-0.0050447019551681516,-0.0050447019551681516,0.0,0.0,0.0,-0.018470468445738297,-0.020606431507121048,0.979393568492879,-0.029956687158857354,0.004856539344443431
2021-06-15,AUDUSD,0.7712002992630005,0.0004009770665240886,1.0,0.0,0.0004009770665240886,0.0004009770665240886,0.0,0.0,0.0,-0.018076897613468867,-0.020213717147054222,0.9797862828529458,-0.029567722036872968,0.0048598408580088764
2021-06-16,AUDUSD,0.7686217427253723,-0.003343562677675771,0.0,1.0,-0.0,-0.000556580836905036,7e-05,0.000486580836905036,0.000556580836905036,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.00486580836905036
2021-06-17,AUDUSD,0.7616726756095886,-0.009040945278419699,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0048744675461985
2021-06-18,AUDUSD,0.7556899189949036,-0.007854760721062837,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004826001133210909
2021-06-21,AUDUSD,0.7503997683525085,-0.007000425054539683,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004919027481943044
2021-06-22,AUDUSD,0.7534897923469543,0.004117837084664844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0049923678724169305
2021-06-23,AUDUSD,0.7554810047149658,0.0026426534084944553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005061324884045843
2021-06-24,AUDUSD,0.7574437856674194,0.002598054670076344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005133357585071387
2021-06-25,AUDUSD,0.7582076191902161,0.0010084359225728257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005145220474589638
2021-06-28,AUDUSD,0.7594998478889465,0.0017043203814155472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005123856554011683
2021-06-29,AUDUSD,0.756840169429779,-0.003501881490246661,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005014045117427767
2021-06-30,AUDUSD,0.7513599991798401,-0.007240855429314519,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005148462375676815
2021-07-01,AUDUSD,0.7497701644897461,-0.0021159426797133785,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005149839210613389
2021-07-02,AUDUSD,0.7465806603431702,-0.004253975815037281,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004792098320527774
2021-07-05,AUDUSD,0.7518599033355713,0.007071229235933396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0044336012473427016
2021-07-06,AUDUSD,0.7543002963066101,0.003245808108947257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0045085867610365074
2021-07-07,AUDUSD,0.7494998574256897,-0.006364095181223606,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004639952198469094
2021-07-08,AUDUSD,0.7484413981437683,-0.001412220791551455,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004637954212040251
2021-07-09,AUDUSD,0.7433286309242249,-0.006831219160543189,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004678471418691759
2021-07-12,AUDUSD,0.749007523059845,0.007639813535177842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005093991617562512
2021-07-13,AUDUSD,0.7480998039245605,-0.0012118958853393202,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005076273260993855
2021-07-14,AUDUSD,0.7441999316215515,-0.005213037461780035,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005128808112154301
2021-07-15,AUDUSD,0.7480382323265076,0.0051576203408036925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005026378768380169
2021-07-16,AUDUSD,0.7423000931739807,-0.0076709169458898385,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005013123340915053
2021-07-19,AUDUSD,0.7390999794006348,-0.004311078232070109,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004874509568480696
2021-07-20,AUDUSD,0.7339202165603638,-0.007008203199344476,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004924702054365228
2021-07-21,AUDUSD,0.7338911294937134,-3.963246412086452e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0048475024425554975
2021-07-22,AUDUSD,0.7352616786956787,0.0018675102435299351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004818156718191754
2021-07-23,AUDUSD,0.7380498647689819,0.003792100355684669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004932491603318151
2021-07-26,AUDUSD,0.7368219494819641,-0.0016637294383925472,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0048804904991097695
2021-07-27,AUDUSD,0.738825261592865,0.0027188550942454093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004944220872960154
2021-07-28,AUDUSD,0.7366374135017395,-0.002961252416313731,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004757755923797732
2021-07-29,AUDUSD,0.7377101182937622,0.0014562181778459138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004779796284136261
2021-07-30,AUDUSD,0.739609956741333,0.00257531840821823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004763943890475423
2021-08-02,AUDUSD,0.7342305779457092,-0.007273264437008042,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004649133198743382
2021-08-03,AUDUSD,0.7360599637031555,0.0024915684696280582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004614311466750212
2021-08-04,AUDUSD,0.7396799921989441,0.004918116287124352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0046410052511713824
2021-08-05,AUDUSD,0.7382999658584595,-0.0018657072721164347,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004646035568671909
2021-08-06,AUDUSD,0.7402998805046082,0.0027088104275114766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0044666231227759555
2021-08-09,AUDUSD,0.7337833642959595,-0.00880253581049728,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004461905470509814
2021-08-10,AUDUSD,0.733100175857544,-0.0009310492328632458,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.00446170094366358
2021-08-11,AUDUSD,0.7343798875808716,0.0017456164457070322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.00438678692280203
2021-08-12,AUDUSD,0.7374087572097778,0.004124390768494024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004320314220563587
2021-08-13,AUDUSD,0.734149694442749,-0.004419614949191186,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004100015315904289
2021-08-16,AUDUSD,0.736572265625,0.0032998327188433763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004085136115493411
2021-08-17,AUDUSD,0.7341066002845764,-0.0033474859908435572,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.003836767699824353
2021-08-18,AUDUSD,0.7255598902702332,-0.011642328254547918,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004639437762663869
2021-08-19,AUDUSD,0.7230997681617737,-0.003390653399463983,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.004643592714990134
2021-08-20,AUDUSD,0.714620053768158,-0.011726894084300943,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005105411806471242
2021-08-23,AUDUSD,0.7139797210693359,-0.0008960463612035507,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0051077871199130195
2021-08-24,AUDUSD,0.7209597229957581,0.009776190724252176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.00563552357577876
2021-08-25,AUDUSD,0.724879801273346,0.005437305514514712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.005808267440625897
2021-08-26,AUDUSD,0.727660059928894,0.0038354754135294655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018076897613468867,-0.020759047416352594,0.9792409525836474,-0.030107846046301345,0.0058805698580419105
